doc_id,class,text
doc01008,1,"Hack Chat. Get backdoor entry into 121 chat rooms at a fraction of the cost. Reply NEO69 or call 09050280520, to subscribe 25p pm. DPS, Bcm box 8027 Ldn, wc1n3xx"
doc01009,1,You have 1 new message. Call 0207-083-6089
doc01010,1,Do you want a new Video phone? 600 anytime any network mins 400 Inclusive Video calls AND downloads 5 per week Free delTOMORROW call 08002888812 or reply NOW
doc01011,0,Or better still can you catch her and let ask her if she can sell  &lt;#&gt;  for me.
doc01012,0,"Dear Hero,i am leaving to qatar tonite for an apt opportunity.pls do keep in touch at  &lt;EMAIL&gt; ,kerala"
doc01013,0,What r u cooking me for dinner?
doc01014,0,I'm in chennai velachery:)
doc01015,0,Ok. So april. Cant wait
doc01016,1,Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066
doc01017,0,Hello which the site to download songs its urgent pls
doc01018,0,I love your ass! Do you enjoy doggy style? :)
doc01019,0,Come to my home for one last time i wont do anything. Trust me.
doc01020,1,For the most sparkling shopping breaks from 45 per person; call 0121 2025050 or visit www.shortbreaks.org.uk
doc01021,1,URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09061790121 from land line. Claim 3030. Valid 12hrs only 150ppm
doc01022,0,Okay... We wait ah
doc01023,0,Can i meet ü at 5.. As 4 where depends on where ü wan 2 in lor..
doc01024,1,Your B4U voucher w/c 27/03 is MARSMS. Log onto www.B4Utele.com for discount credit. To opt out reply stop. Customer care call 08717168528
doc01025,0,In other news after hassling me to get him weed for a week andres has no money. HAUGHAIGHGTUJHYGUJ
doc01026,1,You will be receiving this week's Triple Echo ringtone shortly. Enjoy it!
doc01027,1,ree entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+
doc01028,1,"URGENT! Your mobile No *********** WON a £2,000 Bonus Caller Prize on 02/06/03! This is the 2nd attempt to reach YOU! Call 09066362220 ASAP! BOX97N7QP, 150ppm"
doc01029,1,"You've won tkts to the EURO2004 CUP FINAL or £800 CASH, to collect CALL 09058099801 b4190604, POBOX 7876150ppm"
doc01030,1,"URGENT! Your mobile No 077xxx WON a £2,000 Bonus Caller Prize on 02/06/03! This is the 2nd attempt to reach YOU! Call 09066362206 ASAP! BOX97N7QP, 150ppm"
doc01031,1,Great NEW Offer - DOUBLE Mins & DOUBLE Txt on best Orange tariffs AND get latest camera phones 4 FREE! Call MobileUpd8 free on 08000839402 NOW! or 2stoptxt T&Cs
doc01032,0,Any way where are you and what doing.
doc01033,0,"Nimbomsons. Yep phone knows that one. Obviously, cos thats a real word"
doc01034,1,ringtoneking 84484
doc01035,0,Probably money worries. Things are coming due and i have several outstanding invoices for work i did two and three months ago.
doc01036,0,No..few hours before.went to hair cut .
doc01037,0,How's it feel? Mr. Your not my real Valentine just my yo Valentine even tho u hardly play!!
doc01038,1,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08719899230 Identifier Code: 41685 Expires 07/11/04
doc01039,1,HMV BONUS SPECIAL 500 pounds of genuine HMV vouchers to be won. Just answer 4 easy questions. Play Now! Send HMV to 86688 More info:www.100percent-real.com
doc01040,0,Gud ni8 dear..slp well..take care..swt dreams..Muah..
doc01041,0,Shhhhh nobody is supposed to know!
doc01042,0,I will come with karnan car. Please wait till 6pm will directly goto doctor.
doc01043,1,Had your mobile 11mths ? Update for FREE to Oranges latest colour camera mobiles & unlimited weekend calls. Call Mobile Upd8 on freefone 08000839402 or 2StopTxt
doc01044,1,"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE"
doc01045,1,You are a winner U have been specially selected 2 receive £1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810810
doc01046,0,Give me a sec to think think about it
doc01047,0,I'm doing da intro covers energy trends n pros n cons... Brief description of nuclear fusion n oso brief history of iter n jet got abt 7 n half pages..
doc01048,1,"Got what it takes 2 take part in the WRC Rally in Oz? U can with Lucozade Energy! Text RALLY LE to 61200 (25p), see packs or lucozade.co.uk/wrc & itcould be u!"
doc01049,0,"Well done, blimey, exercise, yeah, i kinda remember wot that is, hmm."
doc01050,1,Bloomberg -Message center +447797706009 Why wait? Apply for your future http://careers. bloomberg.com
doc01051,1,"Orange customer, you may now claim your FREE CAMERA PHONE upgrade for your loyalty. Call now on 0207 153 9996. Offer ends 14thMarch. T&C's apply. Opt-out availa"
doc01052,0,Haha i think i did too
doc01053,1,Do you want a New Nokia 3510i Colour Phone Delivered Tomorrow? With 200 FREE minutes to any mobile + 100 FREE text + FREE camcorder Reply or Call 08000930705
doc01054,0,"Have a lovely night and when you wake up to see this message, i hope you smile knowing all is as should be. Have a great morning"
doc01055,1,"This weeks SavaMob member offers are now accessible. Just call 08709501522 for details! SavaMob, POBOX 139, LA3 2WU. Only £1.50/week. SavaMob - offers mobile!"
doc01056,0,Omg you can make a wedding chapel in frontierville? Why do they get all the good stuff?
doc01057,0,I to am looking forward to all the sex cuddling.. Only two more sleeps
doc01058,1,"Your account has been credited with 500 FREE Text Messages. To activate, just txt the word: CREDIT to No: 80488 T&Cs www.80488.biz"
doc01059,0,I dont know ask to my brother. Nothing problem some thing that. Just i told .
doc01060,1,"As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a £1500 Bonus Prize, call 09066368470"
doc01061,0,Nope... Think i will go for it on monday... Sorry i replied so late
doc01062,0,"No, I was trying it all weekend ;V"
doc01063,0,Joy's father is John. Then John is the NAME of Joy's father. Mandan
doc01064,0,Smile in Pleasure Smile in Pain Smile when trouble pours like Rain Smile when sum1 Hurts U Smile becoz SOMEONE still Loves to see u Smiling!!
doc01065,0,Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish.
doc01066,1,"Bored of speed dating? Try SPEEDCHAT, txt SPEEDCHAT to 80155, if you don't like em txt SWAP and get a new chatter! Chat80155 POBox36504W45WQ 150p/msg rcd 16"
doc01067,0,If you are not coughing then its nothing
doc01068,0,"Sorry, I'll call later"
doc01069,0,"You at mu? You should try to figure out how much money everyone has for gas and alcohol, jay and I are trying to figure out our weed budget"
doc01070,0,Hope you are feeling great. Pls fill me in. Abiola
doc01071,1,FREE entry into our £250 weekly comp just send the word WIN to 80086 NOW. 18 T&C www.txttowin.co.uk
doc01072,0,Oh :-)only 4 outside players allowed to play know
doc01073,1,Guess what! Somebody you know secretly fancies you! Wanna find out who it is? Give us a call on 09065394973 from Landline DATEBox1282EssexCM61XN 150p/min 18
doc01074,0,"Gimme a few"" was  &lt;#&gt;  minutes ago
spam	Last Chance! Claim ur £150 worth of discount vouchers today! Text SHOP to 85023 now! SavaMob, offers mobile! T Cs SavaMob POBOX84, M263UZ. £3.00 Sub. 16
ham	Appt is at &lt;TIME&gt; am. Not my fault u don't listen. I told u twice
spam	FREE for 1st week! No1 Nokia tone 4 ur mobile every week just txt NOKIA to 8077 Get txting and tell ur mates. www.getzed.co.uk POBox 36504 W45WQ 16+ norm150p/tone
spam	You have won a guaranteed £200 award or even £1000 cashto claim UR award call free on 08000407165 (18+) 2 stop getstop on 88222 PHP. RG21 4JX
ham	K I'll be there before 4.
ham	I dled 3d its very imp
ham	sure, but make sure he knows we ain't smokin yet
ham	Boooo you always work. Just quit.
ham	I am taking half day leave bec i am not well
ham	Ugh I don't wanna get out of bed. It's so warm.
ham	S:)s.nervous  &lt;#&gt; :)
ham	So there's a ring that comes with the guys costumes. It's there so they can gift their future yowifes. Hint hint
spam	Congratulations ur awarded either £500 of CD gift vouchers & Free entry 2 our £100 weekly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16
ham	I borrow ur bag ok.
spam	U were outbid by simonwatson5120 on the Shinco DVD Plyr. 2 bid again, visit sms. ac/smsrewards 2 end bid notifications, reply END OUT
ham	Where's my boytoy? I miss you ... What happened?
ham	He has lots of used ones babe, but the model doesn't help. Youi have to bring it over and he'll match it up
ham	Also are you bringing galileo or dobby
ham	Then why you not responding
ham	""BOO BABE! U ENJOYIN YOURJOB? U SEEMED 2 B GETTIN ON WELL HUNNY!HOPE URE OK?TAKE CARE & ILLSPEAK 2U SOONLOTS OF LOVEME XXXX."
doc01075,1,We tried to contact you re your reply to our offer of a Video Phone 750 anytime any network mins Half Price Line Rental Camcorder Reply or call 08000930705
doc01076,1,Marvel Mobile Play the official Ultimate Spider-man game (£4.50) on ur mobile right now. Text SPIDER to 83338 for the game & we ll send u a FREE 8Ball wallpaper
doc01077,0,Dear i am not denying your words please
doc01078,1,FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+
doc01079,0,It didnt work again oh. Ok goodnight then. I.ll fix and have it ready by the time you wake up. You are very dearly missed have a good night sleep.
doc01080,0,I thk u dun haf 2 hint in e forum already lor... Cos i told ron n darren is going 2 tell shuhui.
doc01081,0,Tell where you reached
doc01082,0,"fyi I'm at usf now, swing by the room whenever"
doc01083,0,Go chase after her and run her over while she's crossing the street
doc01084,0,Okay but i thought you were the expert
doc01085,1,Ever thought about living a good life with a perfect partner? Just txt back NAME and AGE to join the mobile community. (100p/SMS)
doc01086,1,You have been specially selected to receive a 2000 pound award! Call 08712402050 BEFORE the lines close. Cost 10ppm. 16+. T&Cs apply. AG Promo
doc01087,1,You won't believe it but it's true. It's Incredible Txts! Reply G now to learn truly amazing things that will blow your mind. From O2FWD only 18p/txt
doc01088,0,HEY DAS COOL... IKNOW ALL 2 WELLDA PERIL OF STUDENTFINANCIAL CRISIS!SPK 2 U L8R.
doc01089,1,"Congrats! 1 year special cinema pass for 2 is yours. call 09061209465 now! C Suprman V, Matrix3, StarWars3, etc all 4 FREE! bx420-ip4-5we. 150pm. Dont miss out!"
doc01090,0,"By the way, make sure u get train to worc foregate street not shrub hill. Have fun night x"
doc01091,0,"Its ok, if anybody asks abt me, u tel them..:-P"
doc01092,1,UR GOING 2 BAHAMAS! CallFREEFONE 08081560665 and speak to a live operator to claim either Bahamas cruise of£2000 CASH 18+only. To opt out txt X to 07786200117
doc01093,1,Hi its LUCY Hubby at meetins all day Fri & I will B alone at hotel U fancy cumin over? Pls leave msg 2day 09099726395 Lucy x Calls£1/minMobsmoreLKPOBOX177HP51FL
doc01094,0,Anything is valuable in only 2 situations: First- Before getting it... Second- After loosing it...
doc01095,0,"Imagine you finally get to sink into that bath after I have put you through your paces, maybe even having you eat me for a while before I left ... But also imagine the feel of that cage on your cock surrounded by the bath water, reminding you always who owns you ... Enjoy, my cuck"
doc01096,0,Ok lor. Msg me b4 u call.
doc01097,0,Wife.how she knew the time of murder exactly
doc01098,0,Ok lor but not too early. Me still having project meeting now.
doc01099,1,Great News! Call FREEFONE 08006344447 to claim your guaranteed £1000 CASH or £2000 gift. Speak to a live operator NOW!
doc01100,0,"Mum, hope you are having a great day. Hoping this text meets you well and full of life. Have a great day. Abiola"
doc01101,0,"Uncle G, just checking up on you. Do have a rewarding month"
doc01102,0,I told your number to gautham..
doc01103,0,Horrible bf... I now v hungry...
doc01104,0,Okay name ur price as long as its legal! Wen can I pick them up? Y u ave x ams xx
doc01105,0,Boo I'm on my way to my moms. She's making tortilla soup. Yummmm
doc01106,0,LOL ... Have you made plans for new years?
doc01107,1,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed £1000 cash or £5000 prize!
doc01108,1,"tddnewsletter@emc1.co.uk (More games from TheDailyDraw) Dear Helen, Dozens of Free Games - with great prizesWith.."
doc01109,1,U have a Secret Admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09065171142-stopsms-08
doc01110,1,Urgent! Please call 09061213237 from landline. £5000 cash or a luxury 4* Canary Islands Holiday await collection. T&Cs SAE PO Box 177. M227XY. 150ppm. 16+
doc01111,0,U sick still can go shopping?
doc01112,1,"URGENT!: Your Mobile No. was awarded a £2,000 Bonus Caller Prize on 02/09/03! This is our 2nd attempt to contact YOU! Call 0871-872-9755 BOX95QU"
doc01113,0,Takin a shower now but yeah I'll leave when I'm done
doc01114,0,"OH MR SHEFFIELD! You wanna play THAT game, okay. You're the boss and I'm the nanny. You give me a raise and I'll give YOU one!!"
doc01115,1,Bored housewives! Chat n date now! 0871750.77.11! BT-national rate 10p/min only from landlines!
doc01116,1,You have 1 new message. Please call 08718738034.
doc01117,1,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S.I.M. points. Call 08718738001 Identifier Code: 49557 Expires 26/11/04
doc01118,1,"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870..k"
doc01119,0,Mom wants to know where you at
doc01120,1,I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.
doc01121,1,Dorothy@kiefer.com (Bank of Granite issues Strong-Buy) EXPLOSIVE PICK FOR OUR MEMBERS *****UP OVER 300% *********** Nasdaq Symbol CDGT That is a $5.00 per..
doc01122,1,Get the official ENGLAND poly ringtone or colour flag on yer mobile for tonights game! Text TONE or FLAG to 84199. Optout txt ENG STOP Box39822 W111WX £1.50
doc01123,1,"all the lastest from Stereophonics, Marley, Dizzee Racal, Libertines and The Strokes! Win Nookii games with Flirt!! Click TheMob WAP Bookmark or text WAP to 82468"
doc01124,1,You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+
doc01125,1,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send COLLECT to 83600 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1
doc01126,0,2mro i am not coming to gym machan. Goodnight.
doc01127,0,Happy new years melody!
doc01128,1,"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= ***** unsubscribe with STOP. no extra charge. help:08700469649. PO BOX420. IP4 5WE"
doc01129,1,"Spook up your mob with a Halloween collection of a logo & pic message plus a free eerie tone, txt CARD SPOOK to 8007 zed 08701417012150p per logo/pic"
doc01130,1,A £400 XMAS REWARD IS WAITING FOR YOU! Our computer has randomly picked you from our loyal mobile customers to receive a £400 reward. Just call 09066380611
doc01131,0,Yup song bro. No creative. Neva test quality. He said check review online.
doc01132,0,The length is e same but e top shorter n i got a fringe now. I thk i'm not going liao. Too lazy. Dun wan 2 distract u also.
doc01133,0,"I'm tired of arguing with you about this week after week. Do what you want and from now on, i'll do the same."
doc01134,1,Well done ENGLAND! Get the official poly ringtone or colour flag on yer mobile! text TONE or FLAG to 84199 NOW! Opt-out txt ENG STOP. Box39822 W111WX £1.50
doc01135,1,Someonone you know is trying to contact you via our dating service! To find out who it could be call from your mobile or landline 09064015307 BOX334SK38ch
doc01136,0,Does not operate after  &lt;#&gt;  or what
doc01137,0,Havent planning to buy later. I check already lido only got 530 show in e afternoon. U finish work already?
doc01138,0,Sorry sent blank msg again. Yup but trying 2 do some serious studying now.
doc01139,0,I agree. So i can stop thinkin about ipad. Can you please ask macho the same question.
doc01140,1,You are awarded a SiPix Digital Camera! call 09061221061 from landline. Delivery within 28days. T Cs Box177. M221BP. 2yr warranty. 150ppm. 16 . p p£3.99
doc01141,0,Cps is causing the outages to conserve energy.
doc01142,1,Do you want 750 anytime any network mins 150 text and a NEW VIDEO phone for only five pounds per week call 08002888812 or reply for delivery tomorrow
doc01143,1,GENT! We are trying to contact you. Last weekends draw shows that you won a £1000 prize GUARANTEED. Call 09064012160. Claim Code K52. Valid 12hrs only. 150ppm
doc01144,0,What class of  &lt;#&gt;  reunion?
doc01145,0,Good. No swimsuit allowed :)
doc01146,0,Hi kindly give us back our documents which we submitted for loan from STAPATI
doc01147,1,I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.
doc01148,1,Get a brand new mobile phone by being an agent of The Mob! Plus loads more goodies! For more info just text MAT to 87021.
doc01149,1,"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call"
doc01150,0,I don't want you to leave. But i'm barely doing what i can to stay sane. fighting with you constantly isn't helping.
doc01151,1,"FREE2DAY sexy St George's Day pic of Jordan!Txt PIC to 89080 dont miss out, then every wk a saucy celeb!4 more pics c PocketBabe.co.uk 0870241182716 £3/wk"
doc01152,0,Dude im no longer a pisces. Im an aquarius now.
doc01153,0,"Nt only for driving even for many reasons she is called BBD..thts it chikku, then hw abt dvg cold..heard tht vinobanagar violence hw is the condition..and hw ru ? Any problem?"
doc01154,1,"YOU 07801543489 are guaranteed the latests Nokia Phone, a 40GB iPod MP3 player or a £500 prize! Txt word:COLLECT to No:83355! TC-LLC NY-USA 150p/Mt msgrcvd18+"
doc01155,1,Hello. We need some posh birds and chaps to user trial prods for champneys. Can i put you down? I need your address and dob asap. Ta r
doc01156,0,Not directly behind... Abt 4 rows behind ü...
doc01157,1,Join the UK's horniest Dogging service and u can have sex 2nite!. Just sign up and follow the instructions. Txt ENTRY to 69888 now! Nyt.EC2A.3LP.msg@150p
doc01158,1,Double Mins & Double Txt & 1/2 price Linerental on Latest Orange Bluetooth mobiles. Call MobileUpd8 for the very latest offers. 08000839402 or call2optout/LF56
doc01159,0,Yes I know the cheesy songs from frosty the snowman :)
doc01160,0,K.i did't see you.:)k:)where are you now?
doc01161,0,Ok lar i double check wif da hair dresser already he said wun cut v short. He said will cut until i look nice.
doc01162,1,PRIVATE! Your 2004 Account Statement for 07742676969 shows 786 unredeemed Bonus Points. To claim call 08719180248 Identifier Code: 45239 Expires
doc01163,1,Free 1st week entry 2 TEXTPOD 4 a chance 2 win 40GB iPod or £250 cash every wk. Txt VPOD to 81303 Ts&Cs www.textpod.net custcare 08712405020.
doc01164,0,LOL ... No just was busy
doc01165,0,Pls give her prometazine syrup. 5mls then  &lt;#&gt; mins later feed.
doc01166,1,"Loan for any purpose £500 - £75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669 or text back 'help'"
doc01167,0,"Jane babes not goin 2 wrk, feel ill after lst nite. Foned in already cover 4 me chuck.:-)"
doc01168,0,"K, makes sense, btw carlos is being difficult so you guys are gonna smoke while I go pick up the second batch and get gas"
doc01169,1,"Eerie Nokia tones 4u, rply TONE TITLE to 8007 eg TONE DRACULA to 8007 Titles: GHOST, ADDAMSFA, MUNSTERS, EXORCIST, TWILIGHT www.getzed.co.uk POBox36504W45WQ 150p"
doc01170,0,Yo chad which gymnastics class do you wanna take? The site says Christians class is full..
doc01171,0,DO U WANT 2 MEET UP 2MORRO
doc01172,1,wamma get laid?want real doggin locations sent direct to your mobile? join the UKs largest dogging network. txt dogs to 69696 now!nyt. ec2a. 3lp £1.50/msg.
doc01173,1,Reply with your name and address and YOU WILL RECEIVE BY POST a weeks completely free accommodation at various global locations www.phb1.com ph:08700435505150p
doc01174,1,"Dear Voucher Holder, To claim this weeks offer, at you PC please go to http://www.e-tlp.co.uk/expressoffer Ts&Cs apply. To stop texts, txt STOP to 80062"
doc01175,1,WIN a £200 Shopping spree every WEEK Starting NOW. 2 play text STORE to 88039. SkilGme. TsCs08714740323 1Winawk! age16 £1.50perweeksub.
doc01176,1,Great NEW Offer - DOUBLE Mins & DOUBLE Txt on best Orange tariffs AND get latest camera phones 4 FREE! Call MobileUpd8 free on 08000839402 NOW! or 2stoptxt T&Cs
doc01177,0,What do u want when i come back?.a beautiful necklace as a token of my heart for you.thats what i will give but ONLY to MY WIFE OF MY LIKING.BE THAT AND SEE..NO ONE can give you that.dont call me.i will wait till i come.
doc01178,0,From someone not to smoke when every time I've smoked in the last two weeks is because of you calling or texting me that you wanted to smoke
doc01179,0,Ok...
doc01180,1,FreeMsg:Feelin kinda lnly hope u like 2 keep me company! Jst got a cam moby wanna c my pic?Txt or reply DATE to 82242 Msg150p 2rcv Hlp 08712317606 stop to 82242
doc01181,1,07732584351 - Rodger Burns - MSG = We tried to call you re your reply to our sms for a free nokia mobile + free camcorder. Please call now 08000930705 for delivery tomorrow
doc01182,1,"Congratulations! Thanks to a good friend U have WON the £2,000 Xmas prize. 2 claim is easy, just call 08718726978 NOW! Only 10p per minute. BT-national-rate"
doc01183,1,"Did you hear about the new ""Divorce Barbie""? It comes with all of Ken's stuff!"
doc01184,0,Well. Im computerless. Time to make some oreo truffles
doc01185,1,A £400 XMAS REWARD IS WAITING FOR YOU! Our computer has randomly picked you from our loyal mobile customers to receive a £400 reward. Just call 09066380611
doc01186,0,"Think i might have to give it a miss. Am teaching til twelve, then have lecture at two. Damn this working thing."
doc01187,1,tells u 2 call 09066358152 to claim £5000 prize. U have 2 enter all ur mobile & personal details @ the prompts. Careful!
doc01188,1,Summers finally here! Fancy a chat or flirt with sexy singles in yr area? To get MATCHED up just reply SUMMER now. Free 2 Join. OptOut txt STOP Help08714742804
doc01189,0,YO YO YO BYATCH WHASSUP?
doc01190,0,Sent me ur email id soon
doc01191,0,I am great! How are you?
doc01192,0,Already one guy loving you:-.
doc01193,1,What do U want for Xmas? How about 100 free text messages & a new video phone with half price line rental? Call free now on 0800 0721072 to find out more!
doc01194,0,Have a good trip. Watch out for . Remember when you get back we must decide about easter.
doc01195,1,"If you don't, your prize will go to another customer. T&C at www.t-c.biz 18+ 150p/min Polo Ltd Suite 373 London W1J 6HL Please call back if busy"
doc01196,1,"Xmas & New Years Eve tickets are now on sale from the club, during the day from 10am till 8pm, and on Thurs, Fri & Sat night this week. They're selling fast!"
doc01197,0,What about this one then.
doc01198,1,"Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058097189 NOW all will be revealed. POBox 6, LS15HB 150p"
doc01199,1,"Mila, age23, blonde, new in UK. I look sex with UK guys. if u like fun with me. Text MTALK to 69866.18 . 30pp/txt 1st 5free. £1.50 increments. Help08718728876"
doc01200,0,"Short But Cute : "" Be a good person , but dont try to prove"" ..... Gud mrng..."
doc01201,1,Tone Club: Your subs has now expired 2 re-sub reply MONOC 4 monos or POLYC 4 polys 1 weekly @ 150p per week Txt STOP 2 stop This msg free Stream 0871212025016
doc01202,1,EASTENDERS TV Quiz. What FLOWER does DOT compare herself to? D= VIOLET E= TULIP F= LILY txt D E or F to 84025 NOW 4 chance 2 WIN £100 Cash WKENT/150P16+
doc01203,1,"Urgent UR awarded a complimentary trip to EuroDisinc Trav, Aco&Entry41 Or £1000. To claim txt DIS to 87121 18+6*£1.50(moreFrmMob. ShrAcomOrSglSuplt)10, LS1 3AJ"
doc01204,0,Y she dun believe leh? I tot i told her it's true already. I thk she muz c us tog then she believe.
doc01205,0,"Received, understood n acted upon!"
doc01206,1,Am new 2 club & dont fink we met yet Will B gr8 2 C U Please leave msg 2day wiv ur area 09099726553 reply promised CARLIE x Calls£1/minMobsmore LKPOBOX177HP51FL
doc01207,0,You dont know you jabo me abi.
doc01208,1,Great News! Call FREEFONE 08006344447 to claim your guaranteed £1000 CASH or £2000 gift. Speak to a live operator NOW!
doc01209,0,Is that on the telly? No its Brdget Jones!
doc01210,0,Your brother is a genius
doc01211,1,Hard LIVE 121 chat just 60p/min. Choose your girl and connect LIVE. Call 09094646899 now! Cheap Chat UK's biggest live service. VU BCM1896WC1N3XX
doc01212,0,Friends that u can stay on fb chat with
doc01213,0,"Alright, see you in a bit"
doc01214,0,"My fri ah... Okie lor,goin 4 my drivin den go shoppin after tt..."
doc01215,0,But i haf enuff space got like 4 mb...
doc01216,1,Todays Voda numbers ending with 7634 are selected to receive a £350 reward. If you have a match please call 08712300220 quoting claim code 7684 standard rates apply.
doc01217,0,Why i come in between you people
doc01218,1,We currently have a message awaiting your collection. To collect your message just call 08718723815.
doc01219,0,In e msg jus now. U said thanks for gift.
doc01220,1,Are you unique enough? Find out from 30th August. www.areyouunique.co.uk
doc01221,1,"Gr8 Poly tones 4 ALL mobs direct 2u rply with POLY TITLE to 8007 eg POLY BREATHE1 Titles: CRAZYIN, SLEEPINGWITH, FINEST, YMCA :getzed.co.uk POBox365O4W45WQ 300p"
doc01222,0,Our Prasanth ettans mother passed away last night. Just pray for her and family.
doc01223,1,"URGENT! Your mobile was awarded a £1,500 Bonus Caller Prize on 27/6/03. Our final attempt 2 contact U! Call 08714714011"
doc01224,0,Hello. They are going to the village pub at 8 so either come here or there accordingly. Ok?
doc01225,0,"Hey... Thk we juz go accordin to wat we discussed yest lor, except no kb on sun... Cos there's nt much lesson to go if we attend kb on sat..."
doc01226,1,SplashMobile: Choose from 1000s of gr8 tones each wk! This is a subscrition service with weekly tones costing 300p. U have one credit - kick back and ENJOY
doc01227,0,I am back. Good journey! Let me know if you need any of the receipts. Shall i tell you like the pendent?
doc01228,1,UR awarded a City Break and could WIN a £200 Summer Shopping spree every WK. Txt STORE to 88039.SkilGme.TsCs087147403231Winawk!Age16+£1.50perWKsub
doc01229,0,She.s fine. I have had difficulties with her phone. It works with mine. Can you pls send her another friend request.
doc01230,1,HMV BONUS SPECIAL 500 pounds of genuine HMV vouchers to be won. Just answer 4 easy questions. Play Now! Send HMV to 86688 More info:www.100percent-real.com
doc01231,0,Nt joking seriously i told
doc01232,1,We tried to contact you re your reply to our offer of 750 mins 150 textand a new video phone call 08002988890 now or reply for free delivery tomorrow
doc01233,1,You have WON a guaranteed £1000 cash or a £2000 prize. To claim yr prize call our customer service representative on 08714712379 between 10am-7pm Cost 10p
doc01234,0,She's fine. Sends her greetings
doc01235,0,"I know you are thinkin malaria. But relax, children cant handle malaria. She would have been worse and its gastroenteritis. If she takes enough to replace her loss her temp will reduce. And if you give her malaria meds now she will just vomit. Its a self limiting illness she has which means in a few days it will completely stop"
doc01236,0,"Living is very simple.. Loving is also simple.. Laughing is too simple.. Winning is tooo simple.. But, being 'SIMPLE' is very difficult.. Gud nte.:-"
doc01237,1,"44 7732584351, Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705."
doc01238,1,Free video camera phones with Half Price line rental for 12 mths and 500 cross ntwk mins 100 txts. Call MobileUpd8 08001950382 or Call2OptOut/674
doc01239,1,U 447801259231 have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094597
doc01240,0,"A Boy loved a gal. He propsd bt she didnt mind. He gv lv lttrs, Bt her frnds threw thm. Again d boy decided 2 aproach d gal , dt time a truck was speeding towards d gal. Wn it was about 2 hit d girl,d boy ran like hell n saved her. She asked 'hw cn u run so fast?' D boy replied ""Boost is d secret of my energy"" n instantly d girl shouted ""our energy"" n Thy lived happily 2gthr drinking boost evrydy Moral of d story:- I hv free msgs:D;): gud ni8"
doc01241,0,If u laugh really loud.. If u talk spontaneously.. If u dont care what others feel.. U are probably with your dear &amp; best friends.. GOODEVENING Dear..:)
doc01242,0,"Nah man, my car is meant to be crammed full of people"
doc01243,1,You have an important customer service announcement. Call FREEPHONE 0800 542 0825 now!
doc01244,0,WHEN THE FIRST STRIKE IS A RED ONE. THE BIRD + ANTELOPE BEGIN TOPLAY IN THE FIELDOF SELFINDEPENDENCE BELIEVE THIS + THE FLOWER OF CONTENTION WILL GROW.RANDOM!
doc01245,1,Hi 07734396839 IBH Customer Loyalty Offer: The NEW NOKIA6600 Mobile from ONLY £10 at TXTAUCTION!Txt word:START to No:81151 & get Yours Now!4T&
doc01246,1,"WIN: We have a winner! Mr. T. Foley won an iPod! More exciting prizes soon, so keep an eye on ur mobile or visit www.win-82050.co.uk"
doc01247,0,Does cinema plus drink appeal tomo? * Is a fr thriller by director i like on at mac at 8.30.
